video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,category_name
QFHLn5HrESg,2017-12-16,6 Most Expensive Wedding Gifts of Bollywood Actresses You won't believe,TOP 10 STAR,27,2017-12-15T10:05:29.000Z,363685,1126,186,56,Education
vz-U3fjk7zw,2017-12-16,"Jan Gan Man Ki Baat, Episode 164: Election Commission and Gujarat Elections 2017",The Wire,25,2017-12-14T16:13:31.000Z,142304,7006,370,1059,News & Politics
nzTNNz1qzAU,2017-12-16,ഒടിയൻ മാണിക്യൻ കൊച്ചിന്‍ എയര്‍പോര്‍ട്ടില്‍ !! കണ്ണുതള്ളി ആരാധകര്‍!! | Mohanlal in Kochi Airport,വിശ്വാസം അതല്ലേ എല്ലാം,24,2017-12-15T07:28:35.000Z,52495,236,31,15,Entertainment
4iY0lnKsFgw,2017-12-16,Kuladheivam SUN TV Episode - 799 (15-12-17),THIRU TV,24,2017-12-15T14:30:01.000Z,140879,604,172,31,Entertainment
1-JNKm26dG4,2017-12-16,Padman Trailer Reaction: Akshay Kumar | Radhika Apte | Sonam Kapoor; Watch Here | FilmiBeat,FilmiBeat,24,2017-12-15T07:37:34.000Z,67330,1365,59,140,Entertainment
fTFQIe01-jU,2017-12-16,BYN : FIRST TIME OUTSIDE INDIA !,Be YouNick,23,2017-12-15T07:23:34.000Z,575144,42776,953,1754,Comedy
c0JAnKc--7k,2017-12-16,"Kundali Bhagya - कुंडली भाग्य - Episode 114  - December 15, 2017 - Preview",zeetv,24,2017-12-15T01:18:40.000Z,197613,786,46,45,Entertainment
a35t9-bNbnA,2017-12-16,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 2359 - 14th December, 2017",SAB TV,43,2017-12-14T17:56:01.000Z,128602,432,75,49,
6fqhCSP6iJc,2017-12-16,Ranee | Full Ep 784 15th Dec 2017 | Odia Serial - TarangTV,Tarang TV,24,2017-12-15T14:30:01.000Z,39388,150,18,4,Entertainment
ipuVY9GMK5g,2017-12-16,"Gulaebaghavali - Album Preview | Prabhu Deva, Hansika | Vivek-Mervin | Kalyaan S",Think Music India,10,2017-12-15T11:32:51.000Z,245641,8496,204,212,Music
IN1BrefGuxQ,2017-12-16,Sudhakar Reddy murder || Rajesh produced in Court - TV9 Today,TV9 Today,25,2017-12-15T09:23:13.000Z,56258,156,28,54,News & Politics
PbA1UjF2ag0,2017-12-16,TSP Singles | Every Long Distance Relationship Ever,The Screen Patti,24,2017-12-15T13:56:35.000Z,267864,17009,560,2100,Entertainment
uicctZJskCQ,2017-12-16,ഒടിയൻ ലുക്കിൽ ലാലേട്ടൻ എയർപോർട്ടിൽ: വീഡിയോ | Slim & Trim Mohanlal At Chennai Airport,Filmy Chutney,24,2017-12-15T08:06:14.000Z,224536,1664,216,174,Entertainment
6RNtjZEHpHs,2017-12-16,Jawaan Telugu Movie Songs | Bugganchuna Full Video Song 4K | Sai Dharam Tej | Mehreen | Thaman S,Mango Music,10,2017-12-15T03:30:00.000Z,209821,3507,130,148,Music
kp8zuVBX03s,2017-12-16,Sudhakar Reddy murder || Swathi & Rajesh blame each other - TV9 Now,TV9 NOW,24,2017-12-15T09:23:09.000Z,74316,114,50,85,Entertainment
vnmiJotqC_k,2017-12-16,Dil Se Dil Tak - 14th December 2017 - दिल से दिल तक,Colors TV,24,2017-12-15T03:23:00.000Z,145722,411,77,60,Entertainment
q32PASp0fM0,2017-12-16,పేషెంట్ అందంగా ఉందని అనుభవించాలనుకున్నాడు ఇంతలోనే షాక్ డాక్టర్ గుండెకుఏమైందో తెలుసా? I Latest News,Today Popular Videos,22,2017-12-14T10:19:00.000Z,90858,233,43,6,People & Blogs
iiURzrjJseQ,2017-12-16,Shilpa Shinde MIMICS Hina Khan | Funny Or Disgusting | PUBLIC REACTION | Bigg Boss 11,Bollywood Spy,24,2017-12-15T13:57:19.000Z,313860,3351,974,4159,Entertainment
lCrefZXly4w,2017-12-16,తెల్ల పిల్లతో సెల్ఫీ దిగిన గంగవ్వ ...  Dethadi News || Dethadi Gangavva || TV1,TV1,25,2017-12-14T16:12:50.000Z,129841,1484,116,153,News & Politics
5ogCmKbOipM,2017-12-16,15 December 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs HD,Study IQ education,27,2017-12-15T03:03:56.000Z,42534,2178,21,390,Education
or-xbqcWEI8,2017-12-16,Sivakarthikeyan - Positive Interview After a Long Time| Velaikkaran  | RR 24,BehindwoodsTV,24,2017-12-14T18:30:54.000Z,93649,2687,121,224,Entertainment
HE1g3VgrI5o,2017-12-16,Hot Debate On YCP MLA Roja vs Bandla Ganesh and YS Jagan vs Pawan Kalyan | Vulgar Comments | AP24x7,AP24x7,25,2017-12-14T06:58:33.000Z,99757,1009,106,0,News & Politics
DoDiKLlSNFc,2017-12-16,THE BEGGAR MAFIA || Hyderabad Diaries,Hyderabad Diaries,24,2017-12-15T09:51:25.000Z,78080,8136,417,749,Entertainment
w3tA7PX3wqs,2017-12-16,This One's For Foodies | Comedy | Dreamz Unlimited,Dreamz Unlimited,24,2017-12-15T14:39:31.000Z,34313,2554,14,167,Entertainment
faByp-vee3U,2017-12-16,ജിഷയുടെ അമ്മയുടെ ആർഭാടജീവിതത്തിനെതിരെ നടി ദയ അശ്വതി | Jisha Case | Malayalam news,Stars and News,22,2017-12-13T17:24:50.000Z,332127,3799,687,1014,People & Blogs
TzpuAqrw54Q,2017-12-16,నిహారిక తో ప్రభాస్ చిరంజీవి ను కలిసిన క్రిష్ణం రాజు |Prabhas going to marry Niharika,Tollywood Life,24,2017-12-15T10:20:40.000Z,141595,745,216,143,Entertainment
UCoVXBzprOU,2017-12-16,SIT | DOLLY KI SHAADI | S1 E3,Shitty Ideas Trending,24,2017-12-15T06:30:01.000Z,191601,3591,120,156,Entertainment
AQkmBIfeE6A,2017-12-16,"15 December, 2017 Prelim Booster News Discussion, Pink Bollworm, Sankalp, IBPS",only ias,27,2017-12-15T06:30:51.000Z,20996,0,0,0,Education
cdGtdMDMPgc,2017-12-16,एग्जिट पोल का डीनए टेस्ट \ DNA TEST OF EXIT POLLS,National Dastak,25,2017-12-15T11:58:11.000Z,121375,995,101,83,News & Politics
tGZeOX4kK68,2017-12-16,చనిపోయే ముందు రోజు విజయ్ సాయిని బెదిరించిన వనిత | Vanitha Reddy Warns Vijaysai | New Waves,New Waves,24,2017-12-15T13:29:31.000Z,19369,22,5,3,Entertainment
ZpShLdgfNbY,2017-12-16,TELLER (Mark Angel Comedy) (Episode 138),MarkAngelComedy,23,2017-12-15T10:52:20.000Z,273299,9702,352,894,Comedy
QLKqNQ3yHHk,2017-12-16,Daggubati Suresh Babu Press Meet | Mental Madhilo Movie Theaters Issue | NewsQube,NewsQube,24,2017-12-14T14:23:38.000Z,181235,1091,62,145,Entertainment
nLT0Xv4-UhA,2017-12-16,Pak media latest reaction on rohit sharma 200 against SL,"A to Z cricket,political & cinema",23,2017-12-14T20:51:11.000Z,154738,1134,150,231,Comedy
1KXiKD08og0,2017-12-16,7 AM ETV Telugu News | 15th December 2017,ETV Andhra Pradesh,25,2017-12-15T02:39:29.000Z,68251,322,44,18,News & Politics
sHsulWR79Lk,2017-12-16,"16 दिसम्बर 2017,शनिवार को 6 राशियाँ होगी मालामाल,सूर्य का राशिपरिवर्तन करेगा धन की बरसात 1 माह में !",AstroMitram,22,2017-12-15T07:02:19.000Z,27931,407,60,54,People & Blogs
nkE6ukYbQ7M,2017-12-16,"Muddha Mandaram - Episode 955  - December 15, 2017 - Preview",zeetvtelugu,24,2017-12-15T01:16:42.000Z,97845,114,22,17,Entertainment
UbzX2Q6_QdU,2017-12-16,Every Engineering Student ಹಣೆಬರಹ,Namma Karnataka Memes,24,2017-12-15T12:30:00.000Z,13450,755,17,38,Entertainment
tjSW-qBd-v8,2017-12-16,அற்புத நன்மைகள் பற்றி தெரியுமா!,star tamil,22,2017-12-14T14:49:37.000Z,60238,140,30,7,People & Blogs
vhBkqHFIJbw,2017-12-16,हफ्ते में सिर्फ 1 रात लगाया बाल इतने ज्यादा लम्बे हो गए की तंग आकर कटवाने पड़े Super Fast Hair Growt,Ayurved Tips in Hindi,26,2017-12-14T15:33:18.000Z,264171,2025,394,184,Howto & Style
QtGue7HuuwA,2017-12-16,"Dulaara | Bhojpuri Action Movie | Pradeep Pandey “Chintu”, Tanushree | New Bhojpuri Movies Full 2017",Venus Regional,24,2017-12-15T10:26:51.000Z,271493,1097,362,128,Entertainment
5c0bKyqHLyY,2017-12-16,हफ्ते में सिर्फ 1 बार लगाया बाल इतने ज्यादा लम्बे हो गए की तंग आकर कटवाने पड़े Super Fast Hair Growt,घरेलु देसी नुस्खे Gharelu Nuskhe Hindi,22,2017-12-14T14:58:38.000Z,317951,1634,333,109,People & Blogs
Z2gs24Xewxk,2017-12-16,Swathi's Lover Rajesh Reveals Sensational Secrets In Sudhakar Reddy Case | hmtv,hmtv News,25,2017-12-15T04:06:02.000Z,29104,53,18,8,News & Politics
xo3mmfZsjd4,2017-12-16,Trale - ਟਰਾਲੇ | Mangi Mahal | Latest Punjabi Songs 2017 | Saa Music Productions,Saa Music Productions,10,2017-12-14T12:34:48.000Z,138750,948,8,175,Music
u-CDjV9MPQw,2017-12-16,வடிவேலு மகன் திருமணம் செய்த பெண் யார் தெரியுமா? | Tamil Cinema | Kollywood News | Cinema Seithigal,TamilCrowd,24,2017-12-15T09:21:19.000Z,60621,752,23,28,Entertainment
V3U1D7-EBeg,2017-12-16,TOOMA (Teaser) Sargi Maan | Latest Punjabi Songs 2017 | Geet MP3,Geet MP3,10,2017-12-15T11:30:00.000Z,37547,1042,47,62,Music
CUMjSGpUu9U,2017-12-16,Aruvi review by prashanth,tamilcinemareview,1,2017-12-14T13:04:38.000Z,156825,4513,178,325,Film & Animation
AdHYKFdnJpY,2017-12-16,ನೀವು ಆರ್ಥಿಕವಾಗಿ ನಷ್ಟದಲ್ಲಿದ್ದೀರಾ ಒಂದು ರೂಪಾಯಿ ನಾಣ್ಯದಿಂದ ಹೀಗೆ ಮಾಡಿ ಐಶ್ವರ್ಯವಂತರಾಗುತ್ತೀರ |YOYO TV Kannada,YOYO TV Kannada,24,2017-12-14T16:06:42.000Z,65895,648,40,17,Entertainment
Dk_ucV8Nmtg,2017-12-16,"31 December से पहले निकाल फेंको घर से बाहर ये 5 चीज़ें, नहीं तो 2018 हो जाएगा बर्बाद",जय माँ वैष्णो देवी,22,2017-12-15T01:30:01.000Z,23843,251,43,8,People & Blogs
GPNPRnLZtsU,2017-12-16,Mor Comedy # Mangu Ke Drame # Episode 15 # हाय रै जाडा # Vijay Varma & Shikha Raghav # Comedy,Mor Haryanvi,24,2017-12-15T12:46:56.000Z,122507,2996,278,279,Entertainment
gWO8tll3fLk,2017-12-16,காவல் ஆய்வாளர் பெரியபாண்டியனின் கடைசி நிமிடங்கள் | Thanthi TV,Thanthi TV,25,2017-12-14T07:21:08.000Z,60695,503,15,46,News & Politics
h84r63okL3s,2017-12-16,చంద్ర‌బాబుకు మ‌రోషాక్ సుప్రీం కోర్టు సంచ‌ల‌న నిర్ణ‌యం,Janahitam TV,25,2017-12-14T13:39:49.000Z,43065,706,57,36,News & Politics
yOZC2KH9-Ms,2017-12-16,"leoni latest speech at rk nagar tamil news,tamil live news, tamil news today, tamil, redpix",Red Pix 24x7,25,2017-12-14T17:29:36.000Z,130676,720,166,84,News & Politics
WFQnaT7Satw,2017-12-16,Narendra Modi संसद में ! Rahul Gandhi Soniya खड़गे की हालत ख़राब,Pyara Uttarakhand,25,2017-12-15T06:04:16.000Z,200345,1154,181,85,News & Politics
zqJl8u8yFmc,2017-12-16,Reaction Video.,jaby koay,24,2017-12-15T07:30:00.000Z,56555,1801,38,323,Entertainment
LINKaNPCCa8,2017-12-16,Daggubati Suresh Babu Conterversy pressmeet | Suresh Babu Fires on QUBE & UFO SYSTEMS,Yellow Pixel - Tollywood Updates - News,24,2017-12-14T12:55:10.000Z,61328,457,24,62,Entertainment
YkFGZikJS8c,2017-12-16,"Bhabi Ji Ghar Par Hain - भाबीजी घर पर हैं - Episode 730  - December 14, 2017 - Webisode",And TV,24,2017-12-15T01:21:05.000Z,95252,744,50,33,Entertainment
mL2La5UZYG0,2017-12-16,வள்ளி | VALLI | Sun TV | Tamil Serial | Episode 1448 - 14th December 2017,Saregama TVShows,24,2017-12-14T17:30:01.000Z,132869,763,102,65,Entertainment
pqmWY0PpauU,2017-12-16,WATCH: Aamir Khan SUPPORT Zaira Wasim On Molestation Incident,AtoZ Gyan,22,2017-12-14T07:18:23.000Z,70747,700,62,81,People & Blogs
zYzlXFCLYEQ,2017-12-16,Priyadarshan Deka Sings Assamese song With Coach Papon | Moment | The Voice India Kids  - Season 2,The Voice India Kids,24,2017-12-15T13:14:57.000Z,76617,953,22,115,Entertainment
Ry5adolRJvo,2017-12-16,విజయ్ నీ అంతు చూస్తా | Vanitha Reddy Warns Vijay Sai | New Call Record ||  YOYO Cine Talkies,YOYO Cine Talkies,24,2017-12-15T10:28:06.000Z,15260,30,2,2,Entertainment
SV-sPFvM2L0,2017-12-16,ജിഷയുടെ അമ്മയുടെ ആഡംബര ജീവിതം കണ്ട് നാട്ടുകാർ ഞെട്ടി | Malayalam News,First Show,24,2017-12-14T07:40:33.000Z,105018,383,105,67,Entertainment
IlvSz76oQTg,2017-12-16,Suyyash Rai SLAMS Hina Khan For FIGHTING With Shilpa Shinde | Bigg Boss 11,TellyMasala,25,2017-12-15T12:30:01.000Z,87837,1454,327,635,News & Politics
DTN5l69zyC8,2017-12-16,"Lagira Zhala Jee - लगिरा झला जी - Episode 199  - December 14, 2017 - Webisode",zeemarathi,24,2017-12-15T01:20:24.000Z,42824,144,16,6,Entertainment
jSw5DNWGOG0,2017-12-16,Narendra Modi और Amit Shah के सामने Ghulam Nabi Azad राज्य सभा में जोर जोर से रोये,Pyara Hindustan,25,2017-12-15T06:57:05.000Z,157856,1017,132,97,News & Politics
FZ9OI1LrjsI,2017-12-16,ഇത് ചരിത്രത്തില്‍ ആദ്യം! അതിശയം വിട്ട്മാറാതെ ആരാധകരും എയര്‍പോര്‍ട്ട് അതോറിറ്റിയും! | Mohanlal Magic!,Malayalam Movie Central,24,2017-12-15T06:33:21.000Z,62512,367,66,25,Entertainment
h3doP22HXCE,2017-12-16,Kalyanaparisu - கல்யாணபரிசு - Tamil Serial | Sun TV | Episode 1162 | 15/12/2017,VisionTimeTamil,24,2017-12-15T10:00:02.000Z,74859,450,63,19,Entertainment
0k4jne82Qc0,2017-12-16,Mann Tumhara | मन तुम्हारा | Dr Kumar Vishwas 2017,KumarVishwas,24,2017-12-15T13:09:22.000Z,35215,2476,35,207,Entertainment
W7LDxFFLI_k,2017-12-16,Current Affairs Live 2.0 | 15 December 2017 | करंट अफेयर्स लाइव 2.0 | All Competitive Exams,Mahendra Guru : Online Videos For Govt. Exams,27,2017-12-15T03:41:19.000Z,21256,1347,20,201,Education
uUDa-qmgkDg,2017-12-16,"9 Most Expensive Engagement Ring of Bollywood Divas | Anushka Sharma,Kareena Kapoor, Shilpa Shetty",Univrsal Media Pro,22,2017-12-14T17:50:23.000Z,197660,594,176,23,People & Blogs
xZsONNB3gXU,2017-12-17,LAKH LAAHNTA - RAVNEET (Full Song) Gupz Sehra | Mawin Singh | Latest Punjabi Songs 2017 | Juke Dock,Juke Dock,10,2017-12-16T11:31:25.000Z,899793,35848,1173,2759,Music
knaCsR6dr58,2017-12-17,Agnyaathavaasi Official Teaser | Pawan Kalyan | Trivikram | Anirudh,Haarika & Hassine Creations,24,2017-12-16T12:56:28.000Z,5328188,390339,37409,29755,Entertainment
L1AuR4NORTk,2017-12-17,THE MOST FEARED TRIBE,CarryMinati,23,2017-12-16T16:48:22.000Z,709178,140209,5588,11812,Comedy
beHCFMkodEY,2017-12-17,"Kotthaga Kotthaga Song Promo | MCA Movie Songs | Nani, Sai Pallavi | DSP | Dil Raju | Sriram Venu",Aditya Music,10,2017-12-16T14:31:19.000Z,370719,4923,259,201,Music
B0jItb1pcOQ,2017-12-17,Kalyanam - Conditions Apply | Episode 3 - ‘Senthil v/s Cat-appa’ | Mirchi Senthil & Sreeja,Radio Mirchi Tamil,24,2017-12-16T05:29:45.000Z,626022,28153,1142,1807,Entertainment
kwrWhv7FQV0,2017-12-17,"Anushka Sharma ने शेयर की Honeymoon की पहली फोटो, Virat Kohli के साथ यूं कर रहीं एन्जॉय",PMV - NEWS,25,2017-12-15T10:35:04.000Z,2529610,7603,1737,333,News & Politics
81oEIrDYX4E,2017-12-17,STORY OF EVERY BOYFRIEND- | Elvish Yadav |,Elvish yadav,23,2017-12-16T15:20:27.000Z,476217,97416,1256,5184,Comedy
Uf2Cj7ppggA,2017-12-17,PADMAN | Akshay Kumar | Sonam Kapoor | Trailer Reaction!,jaby koay,24,2017-12-16T11:37:33.000Z,197227,6250,202,1102,Entertainment
h1o2-eLE_AQ,2017-12-17,"999 साल बाद शनिवार और सूर्य सक्रांति का महासंयोग, 3 राशि वालों की लग सकती है लाटरी, घर घर बरसेगा धन",Brijnaari Sumi,22,2017-12-16T01:30:01.000Z,178652,1294,177,79,People & Blogs
Wi3pu6InO90,2017-12-17,മരണമാസ്സ്‌! സിനിമയിൽപോലും ഇല്ലാത്ത മാസ്സ് എൻട്രി! | Mohanlal Mass Entry At Kochi Edappally,Filmy Chutney,24,2017-12-16T09:10:52.000Z,327697,3299,414,364,Entertainment
YINoc51BbB0,2017-12-17,Sabse Badi Hera Pheri 3 (Pandavulu Pandavulu Tummeda) 2017 Full Hindi Dubbed Movie | Vishnu Manchu,Goldmines Telefilms,1,2017-12-16T16:30:00.000Z,1410757,18147,1383,1364,Film & Animation
AzOCO61rfb8,2017-12-17,हफ्ते में सिर्फ 1 दिन लगा लो बाल इतने ज्यादा लम्बे हो गए की संभालने में नहीं आये | Super Hair Growth,Ayurved Tips in Hindi,26,2017-12-15T16:43:10.000Z,363262,2761,643,229,Howto & Style
GN7YogTeKRI,2017-12-17,రోజా నీ వీడియో నా దగ్గర వుంది చూపించనా....Pawan Kalyan Fan FUNNY Comments On YSRCP MLA Roja...,Around Telugu,24,2017-12-16T03:51:27.000Z,519445,7131,1878,1776,Entertainment
gk0S58kWUrI,2017-12-17,ફેસબુક નો વિકાસ ગાંડો થયો હો || dhaval domadiya,Dhaval Domadiya,24,2017-12-16T06:32:09.000Z,245489,7615,282,564,Entertainment
ZsGsHYct-vk,2017-12-17,"Deivamagal Episode 1416, 16/12/17",VikatanTV,24,2017-12-16T15:00:03.000Z,600154,3646,1167,463,Entertainment
fXtEAkHAFSE,2017-12-17,నిహారిక ప్రభాస్ పెళ్లా అని అడిగితే చిరు అన్న మాటలు !| Chiru Reacted On Prabhas Niharika Marriage !,Tollywood Central,24,2017-12-16T10:04:16.000Z,266926,714,300,62,Entertainment
zRdxP3PbUVk,2017-12-17,"8 Most Expensive Wedding Invitation Cards Of Bollywood Divas - Anushka Sharma, Aishwarya Rai",Celebrity News,24,2017-12-15T08:30:33.000Z,2880531,8173,1821,314,Entertainment
NyEmFAdd5VE,2017-12-17,राहुल गाँधी कांग्रेस वालो को अंदाज़ नया देता है : नवजोत सिंह सिद्धू,Aaj Tak,25,2017-12-16T08:35:11.000Z,201646,1741,374,252,News & Politics
Xca-nW0aALA,2017-12-17,Kathi Mahesh Review On #Agnathavasi Teaser | Pawan Kalyan | Keerthi Suresh | YOYO Cine Talkies,YOYO Cine Talkies,24,2017-12-16T15:47:05.000Z,181724,2004,525,192,Entertainment
wtKBAiRyre4,2017-12-17,Jagan Salary For Bigg Boss Kannada 5,Sandalwood Studios,22,2017-12-16T11:22:26.000Z,85789,183,113,103,People & Blogs
sz2K_JbhUj0,2017-12-17,ഒടിയന്‍ ലൂക്കില്‍ ലാലേട്ടന്‍ കൊച്ചിയില്‍  ജനം ഇളകിമറിഞ്ഞു - Mohanlal in Odiyan Look at Kochi,filmmatter,1,2017-12-16T06:47:51.000Z,358435,2988,336,376,Film & Animation
GRNATEKNryk,2017-12-17,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 2360 - 15th December, 2017",SAB TV,43,2017-12-15T17:20:12.000Z,296568,927,147,55,
BvzkJCL_uVM,2017-12-17,"വയർ കാണാതിരിക്കാൻ സ്ലിം ബെൽറ്റ്, ശ്വാസം  വിടാതെയുള്ള നിൽപ്പ് ; ലാലേട്ടനെതിരെ പുതിയ കണ്ടുപിടുത്തങ്ങൾ",Malayalam Movie Central,24,2017-12-16T14:30:00.000Z,67949,162,164,63,Entertainment
